name,priceBefore,priceAfter,amount,amountUnit,discount,startDate,endDate,city,shop,page,processed_date,discountCondition,dt
Конфеты жевательные Fruittella Ассорти 41 г,59.0,53.0,41.0,г,11.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Спрей чистящий Sanfor Универсальный 500 мл,228.0,171.0,500.0,мл,25.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Подстилки для животных Доброзверики впитывающие суперабсорбент черные 60х60 см 12 шт,419.0,199.0,12.0,шт,53.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Средство для удаления известкового налета и ржавчины Bagi Classic Шуманит спрей 400 мл,448.0,415.0,400.0,мл,8.0,2022-10-17T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Прокладки гигиенические Ola для нормальных выделений с шелковистой поверхностью 10 шт,142.0,119.0,10.0,шт,17.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Бумага туалетная влажная детская Mon Rulon 50 шт,108.0,75.0,50.0,шт,31.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Филе бедра куриное бескостное,425.0,383.0,,,10.0,2022-10-17T00:00:00Z,2022-10-17T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Мед Берестов А.С. Акациевый ст/б 200 г,485.0,399.0,200.0,г,18.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Пюре овощное ФрутоНяня Цветная капуста с 4 месяцев 80 г,53.0,45.0,80.0,г,16.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Лак сильной фиксации сухой для волос Paul Mitchell Stay Strong 300 мл,2212.0,999.0,300.0,мл,55.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Сменные кассеты для безопасных бритв Gillette Fusion Proglide 8 шт,2690.0,1883.0,8.0,шт,30.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Зубная паста Parodontax Комплексная защита 75 мл,368.0,209.0,75.0,мл,44.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Томаты La Molisana Passata Пюре томатное 690 г,239.0,189.0,690.0,г,21.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Мыло туалетное Завод Братьев Крестовниковых Земляничное 190 г,112.0,95.0,190.0,г,16.0,2022-10-17T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Корм для собак ЧЕТВЕРОНОГИЙ ГУРМАН сосиски Йоркширские 240г,129.0,110.0,240.0,г,15.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Макаронные изделия De Cecco № 41 из твердых сортов пшеницы Пенне Ригате Триколоре 500 г,187.0,159.0,500.0,г,15.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Гель для интимной гигиены Bimunica 250 мл,297.0,275.0,250.0,мл,8.0,2022-10-17T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Салфетки хозяйственные Vileda Professional ПВАмикро микроволокно красные 5 шт,1329.0,990.0,5.0,шт,26.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Палтус филе Agama без кожи замороженный 400 г,950.0,899.0,400.0,г,6.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Джем Махеевъ Персик и Манго 300 г,129.0,99.0,300.0,г,24.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Сок ФрутоНяня Яблоко и черная смородина с 5 месяцев 200 мл,39.0,29.0,200.0,мл,26.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Пастила Шармэль Клюквенная 221 г,149.0,117.0,221.0,г,22.0,2022-10-17T00:00:00Z,2022-10-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Готовый завтрак Nestle Cini Minis Безбашенные квадры с корицей 375 г,249.0,185.0,375.0,г,26.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Блок для очищения унитаза Domestos Power 5 Ледяная лавина 55 г,269.0,219.0,55.0,г,19.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Корм влажный для кошек PETREET кусочки тихоокеанского тунца с зеленой фасолью в рыб.бульоне 70г,169.0,118.0,70.0,г,31.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Пенка для мытья посуды овощей фруктов Grass Crispi с ценными маслами белого хлопка 550 мл,254.0,225.0,550.0,мл,12.0,2022-10-17T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Пряники сырцовые Наслада Имбирные 340 г,115.0,99.0,340.0,г,14.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Омлет-рулет С пылу С жару с сыром и грибами замороженный 240 г,299.0,239.0,240.0,г,21.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Мука пшеничная Макфа 2 кг,145.0,109.0,2.0,кг,25.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Сырники творожные Vteste жареные замороженные 320 г,329.0,229.0,320.0,г,31.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
"Сырок творожный Ростагроэкспорт с ванилью 16,5% 90 г",49.0,39.0,90.0,г,21.0,2022-10-17T00:00:00Z,2022-10-17T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,От 2 шт,2022-10-16
Мармелад Мармеландия Фруктовый коктейль 250 г,159.0,119.0,250.0,г,26.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Гуашь Луч Классика 6 цветов по 20 мл (К),286.0,199.0,,,31.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Сырок творожный Свитлогорье глазированный с ванилью 23% палочки 180 г,179.0,152.0,180.0,г,16.0,2022-10-17T00:00:00Z,2022-10-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Финик сушеный Sun Emotions без косточки 150 г,210.0,139.0,150.0,г,34.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Сок Rich Грейпфрутовый 1 л,209.0,179.0,1.0,л,15.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Щетка для мытья посуды York Eco Natural бамбук,290.0,185.0,,,37.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Макаронные изделия De Cecco № 2 из твердых сортов пшеницы Мафалдине 500 г,182.0,159.0,500.0,г,13.0,2022-10-17T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Подгузники Pampers Premium Care Mini 4-8 кг 160 шт,4179.0,1990.0,160.0,шт,53.0,2022-10-17T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,20,2022-10-17,По карте,2022-10-16
Лосьон для рук антисептический Свобода 185мл,199.0,99.5,185.0,мл,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Сосиски Молочные по-черкизовски в/у 450г,Для держателей карт",259.0,129.5,450.0,г,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Конфеты Южная ночь Красный Октябрь 100г,79.9,39.9,100.0,г,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Торт Шоколадница классическая Коломенское 240г,189.0,109.0,240.0,г,43.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Мицеллярная вода Гарньер 400мл,439.0,279.0,400.0,мл,37.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Коньяк Старый Кенигсберг 4 года 0,5л",959.0,579.0,0.5,л,40.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Поднос 46,5*35,5*2см",499.0,299.0,,,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Стопка Бедный Йорик стекло 110мл,399.0,249.0,,,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Стакан Череп,399.0,249.0,,,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Торт Шоколадница с карамелью Коломенское 180г,Для держателей карт",199.0,119.0,180.0,г,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Конфеты Маска Рот Фронт 100г,79.9,39.9,100.0,г,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Кондиционер для белья Синергетик Аромамагия 1л,249.0,159.9,1.0,л,36.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Кондиционер для белья Синергетик Миндальное молочко 1л,249.0,159.9,1.0,л,36.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Колготки Миними Матте Эффект 20 в ассортименте,399.0,249.0,,,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Маска карнавальная на резинке Игра в кальмара,249.0,99.9,,,60.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Маска карнавальная на резинке Анонимус,249.0,99.9,,,60.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Напиток спиртной на основе рома Оакхарт Ориджинал 0,5л",1490.0,729.0,0.5,л,52.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Гель-концентрат для стирки Чиртон Блэк 1,54л",299.0,199.9,1.54,л,34.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Гель-концентрат для стирки Чиртон Универсальный 1,54л",299.0,199.9,1.54,л,34.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Матирующий пилинг-пэд для лица BНА-кислоты 7Дней 5г,199.0,99.5,5.0,г,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Отшелушивающий пилинг-пэд для лица АНА-кислоты 7Дней 5г,199.0,99.5,5.0,г,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Средство для мытья полов Синергетик Хвойная свежесть 750мл,239.0,149.9,750.0,мл,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Кофе Эгоист Нуар молотый 100г,299.0,199.0,100.0,г,34.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Гель для душа Синергетик Карамельное яблоко и ваниль 380мл,299.0,179.9,380.0,мл,40.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Гель для душа Синергетик Кокос и Макадамия 380мл,299.0,179.9,380.0,мл,40.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Колбаса Мини Фуэт Касадемонт с/в 90г,Для держателей карт",269.0,134.5,90.0,г,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Конфеты Трюфели 100г,119.9,59.9,100.0,г,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Напиток Несквик шоколадный быстрорастворимый с кальцием 250г,249.0,149.0,250.0,г,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Хлопья Смесь 5 злаков Мистраль 400г,Для держателей карт",109.0,69.9,400.0,г,36.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Маска карнавальная на резинке Игра в кальмара светящаяся,599.0,299.0,,,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Колготки женские Бельфорт Пьер Карден 40 ден в ассортименте,329.0,199.9,,,40.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Конфеты Аленка 100г,99.9,59.9,100.0,г,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Риет из оленины с лесными грибами и клюквой Деликатес дичь ст/б 200г,359.0,219.0,200.0,г,39.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Маска карнавальная на резинке Анонимус светящаяся,599.0,319.0,,,47.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Вафли глазированные с арахисом и фундуком Коломенское 160г,99.9,59.9,160.0,г,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Набор многоразовых тефлоновых ковриков 330мм*400мм 2шт,329.0,199.0,2.0,шт,40.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Макаронные изделия Федеричи без глютена Лапша из гречневой муки 250г,175.0,99.9,250.0,г,43.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Вино Пино Гриджио Блаш Контенто розовое сухое 0,75л",749.0,479.0,0.75,л,37.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Кератолитик для педикюра Гель-лезвие 7Дней 100мл,279.0,139.5,100.0,мл,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Пельмени Супериор Цезарь Морозко 700г,Для держателей карт",299.0,199.0,700.0,г,34.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Крем-корсет для тела антицеллюлитный 7Дней 130мл,2190.0,1095.0,130.0,мл,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
Зубная паста Хималая профилактическая с фтором 100г,259.0,159.9,100.0,г,39.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Тканевая маска для лица Витамины Наме Скин Кеа 22г,Для держателей карт",179.0,89.5,22.0,г,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
"Чай Акбар черный 100пак*2г,Для держателей карт",399.0,199.0,100.0,шт,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,,2022-10-16
